Subject,Start Date,Start Time,End Date,End Time,Description,Location
Communications I,2025-02-25,19:00,2025-02-25,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-04,19:00,2025-03-04,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-11,19:00,2025-03-11,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-18,19:00,2025-03-18,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-25,19:00,2025-03-25,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-01,19:00,2025-04-01,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-08,19:00,2025-04-08,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-15,19:00,2025-04-15,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-07,19:00,2025-01-07,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-14,19:00,2025-01-14,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-21,19:00,2025-01-21,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-28,19:00,2025-01-28,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-04,19:00,2025-02-04,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-11,19:00,2025-02-11,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-18,19:00,2025-02-18,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-25,19:00,2025-02-25,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-04,19:00,2025-03-04,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-11,19:00,2025-03-11,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-18,19:00,2025-03-18,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-25,19:00,2025-03-25,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-01,19:00,2025-04-01,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-08,19:00,2025-04-08,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-15,19:00,2025-04-15,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-07,19:00,2025-01-07,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-14,19:00,2025-01-14,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-21,19:00,2025-01-21,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-01-28,19:00,2025-01-28,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-04,19:00,2025-02-04,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-11,19:00,2025-02-11,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-18,19:00,2025-02-18,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-02-25,19:00,2025-02-25,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-04,19:00,2025-03-04,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-11,19:00,2025-03-11,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-18,19:00,2025-03-18,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-03-25,19:00,2025-03-25,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-01,19:00,2025-04-01,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-08,19:00,2025-04-08,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Communications I,2025-04-15,19:00,2025-04-15,21:00,Course Code:ENL1813T|Section:322|Delivery:Theory|Professor:John Valley|Academic Penalty Withdrawal Date:2025-03-14,WP308, Woodroffe
Introduction to Database,2025-01-08,17:00,2025-01-08,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-15,17:00,2025-01-15,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-22,17:00,2025-01-22,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-29,17:00,2025-01-29,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-05,17:00,2025-02-05,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-12,17:00,2025-02-12,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-19,17:00,2025-02-19,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-08,17:00,2025-01-08,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-15,17:00,2025-01-15,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-22,17:00,2025-01-22,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-29,17:00,2025-01-29,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-05,17:00,2025-02-05,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-12,17:00,2025-02-12,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-19,17:00,2025-02-19,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-08,17:00,2025-01-08,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-15,17:00,2025-01-15,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-22,17:00,2025-01-22,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-01-29,17:00,2025-01-29,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-05,17:00,2025-02-05,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-12,17:00,2025-02-12,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Introduction to Database,2025-02-19,17:00,2025-02-19,19:00,Course Code:CST8215|Section:341|Delivery:Lab|Professor:Roly Roy|Academic Penalty Withdrawal Date:2025-03-14,WT327, Woodroffe
Technical Mathematics for Computer Science,2025-01-08,19:00,2025-01-08,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-15,19:00,2025-01-15,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-22,19:00,2025-01-22,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-29,19:00,2025-01-29,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-05,19:00,2025-02-05,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-12,19:00,2025-02-12,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-19,19:00,2025-02-19,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-26,19:00,2025-02-26,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-05,19:00,2025-03-05,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-12,19:00,2025-03-12,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-19,19:00,2025-03-19,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-26,19:00,2025-03-26,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-02,19:00,2025-04-02,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-09,19:00,2025-04-09,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-16,19:00,2025-04-16,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-08,19:00,2025-01-08,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-15,19:00,2025-01-15,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-22,19:00,2025-01-22,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-29,19:00,2025-01-29,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-05,19:00,2025-02-05,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-12,19:00,2025-02-12,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-19,19:00,2025-02-19,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-26,19:00,2025-02-26,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-05,19:00,2025-03-05,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-12,19:00,2025-03-12,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-19,19:00,2025-03-19,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-26,19:00,2025-03-26,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-02,19:00,2025-04-02,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-09,19:00,2025-04-09,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-16,19:00,2025-04-16,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-08,19:00,2025-01-08,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-15,19:00,2025-01-15,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-22,19:00,2025-01-22,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-01-29,19:00,2025-01-29,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-05,19:00,2025-02-05,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-12,19:00,2025-02-12,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-19,19:00,2025-02-19,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-02-26,19:00,2025-02-26,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-05,19:00,2025-03-05,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-12,19:00,2025-03-12,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-19,19:00,2025-03-19,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-03-26,19:00,2025-03-26,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-02,19:00,2025-04-02,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-09,19:00,2025-04-09,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Technical Mathematics for Computer Science,2025-04-16,19:00,2025-04-16,21:00,Course Code:MAT8001C|Section:080|Delivery:Theory|Professor:Hayat ElFazani|Academic Penalty Withdrawal Date:2025-03-14,WP214, Woodroffe
Introduction to Computer Programming,2025-01-09,12:00,2025-01-09,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-16,12:00,2025-01-16,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-23,12:00,2025-01-23,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-30,12:00,2025-01-30,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-06,12:00,2025-02-06,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-13,12:00,2025-02-13,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-20,12:00,2025-02-20,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-27,12:00,2025-02-27,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-06,12:00,2025-03-06,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-13,12:00,2025-03-13,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-20,12:00,2025-03-20,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-27,12:00,2025-03-27,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-04-03,12:00,2025-04-03,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-04-10,12:00,2025-04-10,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-09,12:00,2025-01-09,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-16,12:00,2025-01-16,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-23,12:00,2025-01-23,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-30,12:00,2025-01-30,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-06,12:00,2025-02-06,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-13,12:00,2025-02-13,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-20,12:00,2025-02-20,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-02-27,12:00,2025-02-27,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-06,12:00,2025-03-06,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-13,12:00,2025-03-13,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-20,12:00,2025-03-20,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-03-27,12:00,2025-03-27,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-04-03,12:00,2025-04-03,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-04-10,12:00,2025-04-10,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-09,12:00,2025-01-09,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
Introduction to Computer Programming,2025-01-16,12:00,2025-01-16,14:00,Course Code:CST8116|Section:340|Delivery:Theory|Professor:Rama Thavasinadar|Academic Penalty Withdrawal Date:2025-03-14,WC346, Woodroffe
